,Gebietsnummer,Anteil Deutsche Bevölkerung 2017,Anteil Nichtdeutsche EU Bevölkerung 2017,Anteil Nichtdeutsche nicht EU Bevölkerung 2017,Anteil Migrationshintergrund Bevölkerung 2017,Anteil Verheiratete Bevölkerung 2017,Anteil 18 - 24 Jährige Wahlberechtigte 2017,Anteil 25 - 34 Jährige Wahlberechtigte 2017,Anteil 35 - 44 Jährige Wahlberechtigte 2017,Anteil 45 - 59 Jährige Wahlberechtigte 2017,Anteil 60 Jährige und ältere Wahlberechtigte 2017,Anteil Einpersonenhaushalte 2017,Anteil Haushalte mit Kind(ern) 2017,durchschnittliche Wohndauer 2017,SV-Beschäftigtendichte 2017,Arbeitslosendichte 2017,ALG II - Empfängerdichte 2017,Wahlbeteiligung 2017,Label
74,11001,0.6714143756210661,0.0963895329579331,0.23219609142099998,0.644253063928453,0.43027492547201096,0.17493297587131398,0.142091152815013,0.12600536193029502,0.340482573726542,0.21648793565683602,0.386100386100386,0.28494208494208506,21.134328358209,0.5720000000000001,0.046,0.073,0.6709999999999999,1
75,11002,0.5623822975517889,0.134416195856874,0.303201506591337,0.778719397363465,0.36228813559322,0.223640026863667,0.17864338482202802,0.201477501678979,0.28139691067830797,0.11484217595701801,0.27980014275517495,0.431120628122769,15.5481813887577,0.5720000000000001,0.046,0.073,0.643,3
76,11003,0.593109869646182,0.150837988826816,0.25605214152700195,0.7051520794537559,0.417752948479205,0.083448275862069,0.18896551724137897,0.144827586206897,0.228275862068966,0.35448275862069,0.484237074401009,0.21374527112232,21.9773362309842,0.5720000000000001,0.046,0.073,0.536,1
77,11004,0.659371690787151,0.11860218849276401,0.22202612072008499,0.596540769502294,0.4069890575361811,0.100071994240461,0.192944564434845,0.131749460043197,0.285097192224622,0.290136789056875,0.458608058608059,0.235897435897436,21.786016949152497,0.5720000000000001,0.046,0.073,0.657,1
78,11005,0.67077045274027,0.130659253375695,0.19857029388403502,0.53693407466243,0.39277204130262106,0.0566171266808209,0.186836518046709,0.111111111111111,0.257607926397735,0.38782731776362395,0.572524407252441,0.149232914923292,22.5278219395866,0.5720000000000001,0.046,0.073,0.643,1
79,11006,0.45175766641735204,0.29818000498628805,0.25006232859635996,0.700573423086512,0.368735976065819,0.0831556503198294,0.15920398009950198,0.131485429992893,0.270078180525942,0.356076759061834,0.62757527733756,0.17168515583729502,16.5096081856751,0.5720000000000001,0.046,0.073,0.561,2
80,11007,0.674762407602957,0.15381907778951098,0.17141851460753302,0.541358676522351,0.418162618796199,0.0939226519337016,0.13466850828729302,0.14157458563535902,0.289364640883978,0.34046961325966807,0.433183183183183,0.249249249249249,22.4076029567054,0.5720000000000001,0.046,0.073,0.718,1
81,11008,0.5821878579610539,0.233676975945017,0.184135166093929,0.610252004581902,0.42268041237113396,0.085978835978836,0.17261904761904803,0.137566137566138,0.25925925925925897,0.34457671957672,0.43704600484261497,0.24636803874092,18.944699140401102,0.5720000000000001,0.046,0.073,0.6970000000000001,2
82,11009,0.650611620795107,0.153669724770642,0.19571865443425102,0.5649847094801221,0.422400611620795,0.093998553868402,0.204627621113521,0.140274765003615,0.25018076644974696,0.310918293564714,0.479880774962742,0.19672131147541003,22.2204362801378,0.5720000000000001,0.046,0.073,0.627,1
83,11010,0.635194709772226,0.164217487141808,0.200587803085966,0.591109478324761,0.38243938280676,0.0796897038081805,0.20098730606488,0.10155148095909698,0.290550070521862,0.32722143864597997,0.5815147625160461,0.156611039794608,24.614988978692104,0.5720000000000001,0.046,0.073,0.6559999999999999,1
84,11011,0.622101449275362,0.18586956521739104,0.192028985507246,0.565217391304348,0.38405797101449296,0.0747728860936408,0.272536687631027,0.156533892382949,0.21663172606568804,0.279524807826695,0.553713527851459,0.159814323607427,18.4338662790698,0.5720000000000001,0.046,0.073,0.742,2
85,11012,0.6236012207527979,0.167514411664971,0.20888436758223103,0.598507968802984,0.361817565276365,0.0916030534351145,0.24774462179042303,0.126301179736294,0.21582234559333802,0.31852879944483004,0.530839895013123,0.20144356955380605,20.5057666214383,0.5720000000000001,0.046,0.073,0.677,2
86,11013,0.591094493541808,0.218898708361659,0.190006798096533,0.540108769544528,0.299116247450714,0.131544502617801,0.3180628272251311,0.13874345549738198,0.16884816753926699,0.24280104712041894,0.625986642380085,0.11778992106861001,14.9329475833901,0.5720000000000001,0.046,0.073,0.7440000000000001,3
87,11014,0.7864438254410401,0.123955431754875,0.0896007428040854,0.33472609099350004,0.361188486536676,0.0596298834818369,0.2145305003427,0.14667580534612698,0.25017135023989,0.32899246058944503,0.632243684992571,0.135215453194651,22.054807245703696,0.5720000000000001,0.046,0.073,0.8240000000000001,1
88,11015,0.694857628559286,0.177220569485763,0.12792180195495098,0.45176370590735204,0.320441988950276,0.0624142661179698,0.25651577503429396,0.137174211248285,0.22565157750342899,0.31824417009602196,0.6584553928095871,0.10585885486018598,19.9744789451297,0.5720000000000001,0.046,0.073,0.763,2
89,11016,0.568247126436782,0.25323275862069,0.17852011494252898,0.5704022988505749,0.32507183908046006,0.10396039603960401,0.282178217821782,0.168316831683168,0.214285714285714,0.231258840169731,0.6549463647199051,0.121573301549464,15.438198198198199,0.5720000000000001,0.046,0.073,0.7220000000000001,3
90,11017,0.615787635347538,0.24135522179531999,0.14285714285714302,0.551519385260217,0.336709745022703,0.08457374830852499,0.24830852503383,0.165087956698241,0.235453315290934,0.266576454668471,0.586609336609337,0.15786240786240802,17.185029730675097,0.5720000000000001,0.046,0.073,0.7590000000000001,2
91,11018,0.568050924522582,0.202485601697484,0.229463473779933,0.638678387390118,0.3616247347681121,0.10869565217391301,0.27241847826086996,0.12364130434782598,0.19836956521739102,0.296875,0.5418552036199099,0.18778280542986397,18.31299332119,0.5720000000000001,0.046,0.073,0.7040000000000001,2
92,11019,0.567201762669185,0.2401636764243,0.192634560906516,0.597104186339314,0.375196726471514,0.0964432284541724,0.27359781121751,0.19220246238030103,0.207250341997264,0.23050615595075197,0.550817757009346,0.18049065420560698,15.4424108551594,0.5720000000000001,0.046,0.073,0.735,3
93,11020,0.581504138179201,0.236056135300468,0.18243972652033102,0.585822238215185,0.380352644836272,0.0898245614035088,0.277894736842105,0.12,0.19578947368420999,0.316491228070175,0.598522167487685,0.12561576354679801,18.515686981608397,0.5720000000000001,0.046,0.073,0.731,2
94,11021,0.47803826461870097,0.262193478846672,0.259768256534627,0.7081649151172191,0.389113446510375,0.11681914144968301,0.314567206192822,0.131597466572836,0.199155524278677,0.23786066150598198,0.5201504567436861,0.185384202041913,14.503375641371901,0.5720000000000001,0.046,0.073,0.6729999999999999,3
95,11022,0.458344567268806,0.337826907522243,0.203828525208951,0.6902129954165539,0.360744135885684,0.0697183098591549,0.31690140845070397,0.157746478873239,0.188732394366197,0.266901408450704,0.522842639593909,0.135532994923858,13.8998914812805,0.5720000000000001,0.046,0.073,0.6890000000000001,3
96,11023,0.726691729323308,0.13082706766917301,0.14248120300751901,0.415789473684211,0.4368421052631579,0.0542021924482339,0.15347137637028,0.173568818514007,0.213763702801462,0.404993909866017,0.48969438521677294,0.164179104477612,19.564006024096397,0.5720000000000001,0.046,0.073,0.855,2
97,11024,0.6397000789265981,0.15548539857932098,0.20481452249408,0.49131807419100204,0.333859510655091,0.0934139784946237,0.181451612903226,0.118951612903226,0.208333333333333,0.397849462365591,0.556865464632455,0.0846047156726768,17.6526064464783,0.5720000000000001,0.046,0.073,0.7929999999999999,2
98,11025,0.511973018549747,0.179426644182125,0.30860033726812797,0.5747048903878579,0.226306913996627,0.25091709464416695,0.21570066030814397,0.0953778429933969,0.151137197358767,0.286867204695525,0.45770392749244704,0.170694864048338,11.573534453205301,0.5720000000000001,0.046,0.073,0.853,3
99,12001,0.7746666666666671,0.092,0.133333333333333,0.451111111111111,0.4186666666666671,0.0804521276595745,0.201462765957447,0.13231382978723402,0.32712765957446804,0.258643617021277,0.5390070921985821,0.142631993695824,22.943875278396398,0.53,0.029,0.042,0.753,1
100,12002,0.766735112936345,0.149075975359343,0.0841889117043121,0.376180698151951,0.43901437371663204,0.101628664495114,0.149185667752443,0.15244299674267098,0.282084690553746,0.314657980456026,0.45122985581000796,0.20780322307039897,22.1488486842105,0.53,0.029,0.042,0.8079999999999999,1
101,12003,0.6043795620437961,0.127591240875912,0.268029197080292,0.68992700729927,0.373430656934307,0.17890520694259,0.186248331108144,0.0954606141522029,0.29105473965287,0.248331108144192,0.422585227272727,0.28125,19.7920328060926,0.53,0.029,0.042,0.637,2
102,12004,0.7678056813503499,0.109098394400988,0.12309592424866199,0.46315356113627004,0.424042815973652,0.10448760884125899,0.156061620897522,0.133958472873409,0.297387809778968,0.30810448760884096,0.46469622331691296,0.19704433497536897,23.693163097199303,0.53,0.029,0.042,0.7440000000000001,1
103,12005,0.7913247362250879,0.10199296600234499,0.10668229777256699,0.43298163345056706,0.43259085580304796,0.0925050641458474,0.185685347738015,0.226873733963538,0.264686022957461,0.23024983119513798,0.288775510204082,0.34387755102040807,17.951524628616102,0.53,0.029,0.042,0.818,2
104,12006,0.711462450592885,0.12736056214317099,0.161176987263944,0.4672815107597721,0.334650856389987,0.08601398601398598,0.0944055944055944,0.0692307692307692,0.14545454545454503,0.604895104895105,0.47842170160295894,0.18002466091245398,26.1183457985042,0.53,0.029,0.042,0.634,1
105,12007,0.6923676012461061,0.106308411214953,0.201323987538941,0.42211838006230495,0.299065420560748,0.27836411609498696,0.178100263852243,0.127308707124011,0.20646437994723,0.20976253298152997,0.40318302387267896,0.23076923076923103,16.3882352941176,0.53,0.029,0.042,0.7859999999999999,2
106,12008,0.744016227180527,0.128600405679513,0.127383367139959,0.3858012170385399,0.39675456389452296,0.0921318090114324,0.19502353732347,0.174848688634835,0.25823806321452597,0.279757901815736,0.47231543624161104,0.20805369127516798,17.7410423452769,0.53,0.029,0.042,0.845,2
107,12009,0.6730068798057471,0.20882233913395398,0.11817078106029902,0.43140428976122996,0.3646297045730471,0.105729877216917,0.248294679399727,0.129604365620737,0.26057298772169196,0.255798090040928,0.575039494470774,0.13744075829383898,16.6692338873125,0.53,0.029,0.042,0.795,2
108,12010,0.41104152168870295,0.144977963349571,0.44398051496172597,0.6771050800278361,0.301554163767107,0.0817402768622281,0.18984838497033604,0.133816743572841,0.246539222148978,0.3480553724456161,0.530120481927711,0.147469879518072,13.3303821062442,0.53,0.029,0.042,0.6859999999999999,3
109,12011,0.7149478563151801,0.133256083429896,0.15179606025492498,0.5241405948242561,0.408651989185014,0.0618473895582329,0.282730923694779,0.35261044176706796,0.20321285140562198,0.0995983935742972,0.25793244626407397,0.449334698055271,9.712021646695009,0.53,0.029,0.042,0.843,3
110,12012,0.645871559633028,0.142201834862385,0.211926605504587,0.6275229357798161,0.342813455657492,0.12770562770562802,0.23881673881673898,0.259018759018759,0.248917748917749,0.12554112554112598,0.315875613747954,0.421440261865794,12.364831804281302,0.53,0.029,0.042,0.737,3
111,12013,0.600779312787814,0.218916046758767,0.180304640453418,0.544102019128587,0.28869996457669106,0.110961667787492,0.33691997310020194,0.145258910558171,0.18762609280430398,0.21923335574983202,0.65222623345367,0.129963898916968,14.9850640113798,0.53,0.029,0.042,0.782,3
112,12014,0.5037571385632701,0.19777577397054397,0.298467087466186,0.583408476104599,0.164111812443643,0.392117568470274,0.215764863059452,0.0915163660654643,0.12758851035404098,0.173012692050768,0.525757575757576,0.190909090909091,9.260613572977999,0.53,0.029,0.042,0.8140000000000001,3
113,12015,0.777564717162033,0.142377756471716,0.0800575263662512,0.31783317353787205,0.312080536912752,0.0668896321070234,0.266889632107023,0.16187290969899698,0.226086956521739,0.27826086956521695,0.6953504510756421,0.0784177654406662,18.9525179856115,0.53,0.029,0.042,0.797,2
114,12016,0.653877221324717,0.178513731825525,0.167609046849758,0.510500807754443,0.28594507269790004,0.0705218617771509,0.354019746121298,0.212270803949224,0.206629055007052,0.156558533145275,0.5927977839335179,0.120498614958449,13.002428166734099,0.53,0.029,0.042,0.774,3
115,12017,0.746835443037975,0.130074203404627,0.123090353557399,0.38498472282845897,0.407682234831951,0.0747087045921864,0.166552433173406,0.139821795750514,0.24400274160383803,0.37491432488005494,0.529832935560859,0.15194908512330899,19.3231441048035,0.53,0.029,0.042,0.873,2
116,12018,0.8507905138339921,0.0879446640316206,0.0612648221343874,0.28013833992094894,0.33201581027668,0.0882749326145552,0.17520215633423197,0.150943396226415,0.224393530997305,0.36118598382749295,0.588120740019474,0.15287244401168398,20.5669642857143,0.53,0.029,0.042,0.828,2
117,12019,0.8088026502602931,0.116422148603881,0.0747752011358258,0.314718409843824,0.30052058684335103,0.0782493368700265,0.244694960212202,0.19429708222811698,0.20557029177718802,0.277188328912467,0.656683710737765,0.113951789627465,17.6663507109005,0.53,0.029,0.042,0.8440000000000001,2
118,12020,0.7876588021778579,0.12431941923775,0.088021778584392,0.32577132486388394,0.354355716878403,0.0807412309728656,0.189278623428193,0.14626075446724,0.23825281270681697,0.345466578424884,0.6239882266372329,0.114054451802796,22.117432862995,0.53,0.029,0.042,0.86,1
119,12021,0.795132743362832,0.11769911504424799,0.0871681415929204,0.329646017699115,0.34336283185840694,0.0718085106382979,0.20345744680851102,0.18151595744680799,0.257313829787234,0.285904255319149,0.619369369369369,0.16141141141141102,17.2743009320905,0.53,0.029,0.042,0.863,2
120,12022,0.812204351939451,0.114001892147588,0.0737937559129612,0.325922421948912,0.271523178807947,0.11764705882352902,0.255347593582888,0.164438502673797,0.20588235294117604,0.25668449197861,0.671652954375468,0.11144353029169801,16.838938891520602,0.53,0.029,0.042,0.8320000000000001,2
121,12023,0.75219683655536,0.156854130052724,0.0909490333919156,0.34578207381370796,0.271968365553603,0.108709888670596,0.259986902423052,0.179436804191225,0.235101506221349,0.216764898493779,0.6762749445676279,0.0990391722099039,15.9388204225352,0.53,0.029,0.042,0.848,3
122,12024,0.7944186046511629,0.135813953488372,0.0697674418604651,0.329767441860465,0.313953488372093,0.07707910750507099,0.267072346179851,0.191345503718729,0.244083840432725,0.22041920216362398,0.630563798219584,0.126112759643917,16.682643089809197,0.53,0.029,0.042,0.8690000000000001,2
123,12025,0.83900335409679,0.10158121705797801,0.0594154288452324,0.266411116435074,0.328222328701485,0.073252688172043,0.195564516129032,0.165322580645161,0.252016129032258,0.313844086021505,0.61328125,0.14140625,21.964525407478398,0.53,0.029,0.042,0.8740000000000001,1
124,12026,0.747327917913638,0.133390337751176,0.119281744335186,0.36425823001282603,0.34245404018811504,0.0633423180592992,0.21900269541779,0.17722371967654998,0.254716981132075,0.28571428571428603,0.617310443490701,0.145922746781116,17.045357295678198,0.53,0.029,0.042,0.8320000000000001,2
125,12027,0.747178329571106,0.13544018058690702,0.117381489841986,0.39322799097065503,0.33363431151241496,0.0603217158176944,0.260723860589812,0.14544235924933,0.20308310991957101,0.330428954423592,0.6392629340892979,0.0992204110559887,18.4714932126697,0.53,0.029,0.042,0.84,2
126,12028,0.7797434763379041,0.15258735072976598,0.0676691729323308,0.35205661211853206,0.33613445378151297,0.0805910006715917,0.237071860308932,0.182672934855608,0.239758226997985,0.259905977165883,0.605029585798817,0.152366863905325,17.627876106194698,0.53,0.029,0.042,0.858,2
127,12029,0.761833582461385,0.14100647732934699,0.0971599402092676,0.37219730941704,0.319880418535127,0.0783744557329463,0.226415094339623,0.17489114658926003,0.191582002902758,0.328737300435414,0.662835249042146,0.0942528735632184,17.6643356643357,0.53,0.029,0.042,0.848,2
128,12030,0.8031578947368421,0.107894736842105,0.0889473684210526,0.38684210526315793,0.348947368421053,0.0760095011876485,0.196357878068092,0.211401425178147,0.250989707046714,0.265241488519398,0.579870729455217,0.17266851338873498,18.7720316622691,0.53,0.029,0.042,0.794,2
129,12031,0.726263871763255,0.118783394985614,0.15495273325113001,0.512124948623099,0.36374845869297207,0.0941734417344173,0.181571815718157,0.128048780487805,0.251355013550136,0.344850948509485,0.544052863436123,0.16152716593245198,21.0378445084327,0.53,0.029,0.042,0.7859999999999999,1
130,24001,0.5452966714905929,0.345586107091172,0.10911722141823402,0.632706222865412,0.43386396526772797,0.10543549443353,0.165684348395547,0.138179436804191,0.33071381794368,0.259986902423052,0.506206896551724,0.19724137931034502,15.8914616497829,0.5820000000000001,0.045,0.07,0.6559999999999999,3
131,24002,0.747016706443914,0.165473349244232,0.0875099443118536,0.36913285600636403,0.4546539379474939,0.0889328063241107,0.148880105401845,0.15019762845849802,0.31488801054018395,0.29710144927536203,0.41442953020134204,0.225671140939597,21.4767025089606,0.5820000000000001,0.045,0.07,0.789,1
132,24003,0.7584861490440892,0.15918845103394502,0.0823253999219664,0.38158408115489706,0.42996488490050705,0.0834938985228003,0.184328837508028,0.18111753371869002,0.251766217084136,0.299293513166346,0.430979133226324,0.22552166934189397,22.310546875,0.5820000000000001,0.045,0.07,0.84,1
133,24004,0.7589928057553961,0.133093525179856,0.107913669064748,0.41446842525979205,0.44044764188649105,0.0871010638297872,0.155585106382979,0.1875,0.293882978723404,0.27593085106383003,0.42665549036043604,0.230511316010059,21.6048,0.5820000000000001,0.045,0.07,0.8009999999999999,1
134,24005,0.881304347826087,0.0652173913043478,0.0534782608695652,0.23739130434782602,0.467826086956522,0.0900958466453674,0.10543130990415302,0.14632587859424898,0.35846645367412105,0.29968051118210903,0.387378640776699,0.27669902912621397,23.2592431491953,0.5820000000000001,0.045,0.07,0.878,1
135,24006,0.8729351969504449,0.0686149936467598,0.0584498094027954,0.256247352816603,0.478187208809826,0.0785096473719228,0.117764471057884,0.18163672654690602,0.393878908848969,0.228210246174318,0.323060573857598,0.344314558979809,20.0965692503177,0.5820000000000001,0.045,0.07,0.87,2
136,24007,0.716177079023583,0.17252792718245802,0.111294993793959,0.450144807612743,0.460488208522962,0.0827586206896552,0.140689655172414,0.11724137931034499,0.271034482758621,0.388275862068966,0.4910505836575879,0.17665369649805396,24.0261194029851,0.5820000000000001,0.045,0.07,0.772,1
137,24008,0.6982443306510611,0.12362838332114098,0.178127286027798,0.540599853694221,0.43306510607169,0.0850066934404284,0.16398929049531502,0.141231593038822,0.24631860776439102,0.363453815261044,0.45973645680819897,0.21669106881405603,22.6137527432334,0.5820000000000001,0.045,0.07,0.718,1
138,24009,0.6718690521507421,0.146555005709935,0.181575942139322,0.5066615911686331,0.446136277122193,0.0746169220519654,0.146568954030646,0.100599600266489,0.22318454363757503,0.45502998001332395,0.47307132459970896,0.176855895196507,25.1907844630617,0.5820000000000001,0.045,0.07,0.715,1
139,24010,0.642971501761127,0.138328530259366,0.218699967979507,0.553954530899776,0.41242395132884996,0.108949416342412,0.15888456549935098,0.127107652399481,0.27496757457846993,0.33009079118028495,0.44519166106254204,0.23604572965702803,23.4735661646908,0.5820000000000001,0.045,0.07,0.6659999999999999,1
140,24011,0.5934407690132879,0.15493355951371202,0.251625671473,0.6658184902459711,0.388747526152106,0.0985723997280761,0.188987083616587,0.14276002719238598,0.278042148198504,0.29163834126444604,0.45337243401759497,0.266862170087976,20.6801470588235,0.5820000000000001,0.045,0.07,0.545,1
141,24012,0.5527044025157231,0.13710691823899399,0.310188679245283,0.6978616352201259,0.3866666666666671,0.124,0.16933333333333303,0.14,0.24600000000000002,0.320666666666667,0.43240284619595,0.26327312534209096,21.665157232704395,0.5820000000000001,0.045,0.07,0.45399999999999996,1
142,24013,0.598596043395022,0.158902361199745,0.24250159540523303,0.616145500957243,0.395979578813018,0.0757363253856942,0.178120617110799,0.132538569424965,0.23352033660589103,0.380084151472651,0.49845009299442,0.218226906385617,22.0996486745449,0.5820000000000001,0.045,0.07,0.537,1
143,24014,0.529491341991342,0.197781385281385,0.272727272727273,0.681818181818182,0.435064935064935,0.0885135135135135,0.15743243243243202,0.108783783783784,0.22770270270270299,0.41756756756756797,0.45915492957746507,0.23605633802816897,21.4744248985115,0.5820000000000001,0.045,0.07,0.603,1
144,24015,0.659550975340449,0.150533676849466,0.189915347810085,0.527788001472212,0.40044166359955796,0.0676741130091984,0.11892247043364,0.0768725361366623,0.17739816031537398,0.559132720105125,0.48806584362139893,0.18930041152263397,24.3659793814433,0.5820000000000001,0.045,0.07,0.6940000000000001,1
145,24016,0.6445916114790289,0.13944076526857999,0.21596762325239102,0.559234731420162,0.46946284032376706,0.0677154582763338,0.13064295485636102,0.101231190150479,0.218878248974008,0.481532147742818,0.46997206703910605,0.168296089385475,25.5038674033149,0.5820000000000001,0.045,0.07,0.746,1
146,24017,0.7159372419488029,0.135425268373245,0.14863748967795198,0.44426094137076794,0.455821635012386,0.0675675675675676,0.14797297297297302,0.11824324324324301,0.24797297297297302,0.41824324324324297,0.484042553191489,0.15729483282674803,25.831061544816198,0.5820000000000001,0.045,0.07,0.7270000000000001,1
147,24018,0.690528634361234,0.11417033773861998,0.195301027900147,0.555800293685756,0.45704845814978,0.0915977961432507,0.146005509641873,0.12603305785124,0.229338842975207,0.40702479338843,0.41217257318952205,0.22573189522342102,22.921410209328,0.5820000000000001,0.045,0.07,0.748,1
148,24019,0.724943481537302,0.166917859834212,0.108138658628485,0.40580256217030897,0.43858327053504104,0.0927367055771725,0.125810635538262,0.164072632944228,0.304150453955901,0.313229571984436,0.449474535165724,0.230396119644301,21.0655614167295,0.5820000000000001,0.045,0.07,0.831,1
149,24020,0.7879310344827591,0.10732758620689699,0.104741379310345,0.360344827586207,0.455603448275862,0.0812250332889481,0.16844207723035998,0.14447403462050598,0.294274300932091,0.311584553928096,0.425645592163847,0.22796081923419398,23.299093655589104,0.5820000000000001,0.045,0.07,0.8320000000000001,1
150,24021,0.798257080610022,0.118518518518519,0.0832244008714597,0.338126361655773,0.46361655773420507,0.0818363273453094,0.15435795076513598,0.18562874251497,0.314703925482369,0.26347305389221604,0.424403183023873,0.21131741821397,22.618300653594797,0.5820000000000001,0.045,0.07,0.8370000000000001,1
151,24022,0.799911660777385,0.124116607773852,0.0759717314487632,0.34540636042402806,0.4522968197879861,0.0902643455834945,0.153449387491941,0.11605415860735001,0.257253384912959,0.382978723404255,0.47229326513214,0.15430520034100598,26.4358974358974,0.5820000000000001,0.045,0.07,0.8009999999999999,1
